credit_score,gender,age,tenure,balance,credit_card,active_member,estimated_salary,country_Germany,country_Spain,products_2,products_3,products_4,is_zero_balance,balance_to_salary_ratio,age_group_31-45,age_group_46-60,age_group_60+,tenure_by_age,products_active_interaction,churn
-1.4540199745349478,1,-0.08789693990845966,-0.35020386455104724,-1.2258476714090278,1,0,0.32731820632749364,0,1,0,0,0,1,-0.03580390433705983,1,0,0,-0.3650586266251049,-0.9090638984046006,1
0.19111736351288738,0,0.6749317857019538,-0.695981771888179,-1.2258476714090278,0,1,-1.5928757668520803,0,0,1,0,0,1,-0.03580390433705983,0,1,0,-0.8124912501426581,1.389454175943315,0
2.0224966643585907,1,-0.08789693990845966,-0.004425957213915414,-1.2258476714090278,1,1,1.5219882921316075,0,0,0,0,0,1,-0.03580390433705983,1,0,0,-0.07103147402785563,0.2401951387693571,0
-0.7607860018984386,0,-1.3274936190253817,-0.695981771888179,-1.2258476714090278,0,1,0.42460549226186645,0,0,1,0,0,1,-0.03580390433705983,0,0,0,-0.2004034211706453,1.389454175943315,0
1.09128685036925,0,-0.27860412131106305,-1.0417596792253108,0.9669114802146295,1,1,1.2163903409521621,1,0,0,0,0,0,-0.028376731348685097,1,0,0,-0.9204432481976869,0.2401951387693571,0
-0.8228666561643946,0,0.48422460429935044,1.378685672134612,-1.2258476714090278,0,0,-1.0721517054667205,0,0,1,0,0,1,-0.03580390433705983,1,0,0,0.7442256309008812,-0.9090638984046006,0
-0.7918263290314166,1,0.38887101359804876,-0.695981771888179,1.0395750259469725,1,1,0.001690039053891126,1,0,0,0,0,0,-0.022780494883095883,1,0,0,-0.7616533905934877,0.2401951387693571,0
-2.4783507699232223,0,-0.9460792562201749,-1.7333154938995745,-0.2690746311079832,1,1,-0.8104496783748915,0,0,1,0,0,0,-0.02550051412238349,0,0,0,-1.541167237014102,1.389454175943315,0
-0.6159311419445411,1,0.0074566507928420294,-0.695981771888179,-1.2258476714090278,1,0,0.7021528985231289,0,1,0,1,0,1,-0.03580390433705983,1,0,0,-0.6817032524990656,-0.9090638984046006,1
-1.2160441331821163,0,-0.27860412131106305,0.6871298574603482,0.14145222877469335,0,1,0.9849420451757676,0,0,0,0,0,0,-0.030779379009496986,1,0,0,0.6313667238433511,0.2401951387693571,0
-1.0091086189622627,0,0.1981638321954454,1.378685672134612,0.5389379904752859,0,0,-0.31633078816391447,1,0,1,0,0,0,-0.023393010548332434,1,0,0,0.9114494992849043,-0.9090638984046006,0
-1.350552217425021,1,0.2935174228967471,0.3413519501232164,-1.2258476714090278,1,1,-1.1421041777545031,0,1,1,0,0,1,-0.03580390433705983,1,0,0,0.054980162799536915,1.389454175943315,0
0.7394964761954991,1,-0.9460792562201749,1.378685672134612,-1.2258476714090278,1,1,0.7293439051333712,0,1,1,0,0,1,-0.03580390433705983,0,0,0,1.926325390167252,1.389454175943315,0
-1.8161571244196912,1,0.5795781950006521,-1.7333154938995745,0.9260167093296419,1,0,-1.2566552636509198,0,0,0,0,0,0,0.008741179532948952,1,0,0,-1.541167237014102,-0.9090638984046006,1
-1.6609554887548013,0,-0.7553720748175714,-0.695981771888179,1.1022538431506914,0,1,0.2430378929672636,0,1,0,0,0,0,-0.024048665610858905,1,0,0,-0.4599060952048627,0.2401951387693571,0
1.5879320844968983,0,-0.5646648934149681,0.6871298574603482,0.00100507140589216,0,1,-0.028462140497060744,0,1,0,0,0,0,-0.028626784748845353,1,0,0,0.8288698111940287,0.2401951387693571,0
2.063883767202561,0,-0.27860412131106305,0.6871298574603482,-1.2258476714090278,1,1,-1.030773708690248,0,0,0,0,0,1,-0.03580390433705983,1,0,0,0.6313667238433511,0.2401951387693571,0
-0.7090521233434752,0,0.1981638321954454,0.3413519501232164,-0.09834889947063385,0,1,1.3560603601273575,1,0,1,0,0,0,-0.032157169804760855,1,0,0,0.09391058718523543,1.389454175943315,0
-1.8471974515526692,0,0.10281024149414371,-0.35020386455104724,-1.2258476714090278,1,0,-0.5205574726887156,0,1,0,0,0,1,-0.03580390433705983,1,0,0,-0.42386405714455466,-0.9090638984046006,0
-1.919624881529618,1,1.1516997392084622,1.03290776479748,0.7378308850642105,0,0,1.4121157168917053,0,0,0,0,0,0,-0.0295655949934336,0,1,0,0.21146520199695257,-0.9090638984046006,1
-0.9780682918292848,1,2.105235646221479,-1.0417596792253108,0.6560450295292659,1,1,-0.10322823597732225,0,0,0,0,0,0,-0.02429204297840547,0,0,1,-1.1748383255814634,0.2401951387693571,0
1.8983353558266787,1,0.9609925578058589,-1.0417596792253108,0.8800272410904766,0,0,1.6393570917124016,0,0,0,0,0,0,-0.02956366145220717,0,1,0,-1.0851251227816339,-0.9090638984046006,1
0.09799638211395333,1,2.105235646221479,-0.004425957213915414,1.2732771981989726,1,1,1.0128771271288544,0,1,0,0,0,0,-0.026713348987656024,0,0,1,-0.6253449584325059,0.2401951387693571,0
1.2982223645891036,1,-0.6600184841162697,-0.35020386455104724,0.5278566871606641,1,1,0.45954295093404635,1,0,1,0,0,0,-0.027820380969151542,1,0,0,-0.14453826217716786,1.389454175943315,0
1.8466014772717152,1,-1.1367864376227783,1.378685672134612,0.5699204753635505,1,1,0.3411368974574667,1,0,0,0,0,0,-0.027163879105733795,0,0,0,2.183176695884389,0.2401951387693571,1
-0.13997945923887817,1,0.0074566507928420294,1.378685672134612,0.983389912427009,1,1,0.3048737013667674,1,0,0,0,0,0,-0.024986088265542983,1,0,0,1.0372247165310073,0.2401951387693571,1
-1.040148946095241,0,-0.08789693990845966,-1.0417596792253108,0.431217227706301,0,1,-0.16018938579165296,1,0,0,0,0,0,-0.02530198157844229,1,0,0,-0.9531129318196034,0.2401951387693571,0
1.2982223645891036,1,-0.18325053060976135,-1.0417596792253108,0.4372729105057929,1,0,1.6347204885477364,1,0,1,0,0,0,-0.030868885035859953,1,0,0,-0.937219572219752,-0.9090638984046006,0
0.49117385913167494,0,0.48422460429935044,1.7244635794717436,0.6391207231492967,1,0,1.7035816271473465,1,0,1,0,0,0,-0.030380584377879705,1,0,0,0.9981581717803236,-0.9090638984046006,0
-0.6780117962104972,0,-0.27860412131106305,-0.004425957213915414,1.1149271191851775,0,0,-0.23763234405007433,1,0,1,0,0,0,-0.020204389627577084,1,0,0,0.01064273502693599,-0.9090638984046006,0
1.4223836731210155,1,-0.5646648934149681,-0.004425957213915414,-1.2258476714090278,0,0,0.2936645775819838,0,0,1,0,0,1,-0.03580390433705983,1,0,0,0.1517163688488485,-0.9090638984046006,0
0.04626250355898996,0,0.1981638321954454,1.03290776479748,0.7865476864126004,0,0,1.1120387734559636,1,0,0,0,0,0,-0.028738293046656236,1,0,0,0.6389365285850148,-0.9090638984046006,1
-0.5124633848346144,0,0.2935174228967471,-1.3875375865624426,0.3527539521024455,1,0,-1.0446525657628767,1,0,0,0,0,0,-0.013082194343482697,1,0,0,-1.2751426703784956,-0.9090638984046006,1
-0.3262214220367463,0,0.38887101359804876,-1.3875375865624426,0.7809373969674327,1,1,0.23162583954352245,0,0,0,0,0,0,-0.025612446364161205,1,0,0,-1.2813292882072307,0.2401951387693571,0
0.05660927926998263,0,0.5795781950006521,-0.004425957213915414,0.8234489825909674,1,0,-0.22575565652582366,0,0,0,0,0,0,-0.022253956724005305,1,0,0,-0.29971925938127175,-0.9090638984046006,0
0.7705368033284771,0,-1.8996151632331917,-1.7333154938995745,-0.009579231263980102,0,0,-0.947291724355257,1,0,0,0,0,0,-0.02044633999209414,0,0,0,-1.541167237014102,-0.9090638984046006,0
-1.443673198823955,1,2.5820035997279875,-0.35020386455104724,-1.2258476714090278,1,0,-1.7118972170658242,0,1,0,0,0,1,-0.03580390433705983,0,0,1,-0.8640137946689218,-0.9090638984046006,1
-0.3779553005917097,0,1.1516997392084622,-0.35020386455104724,-0.5737700038102944,1,1,-0.9270938782937008,0,0,0,0,0,0,-0.02777471656372064,0,1,0,-0.6648510175085748,0.2401951387693571,0
0.9464319904153525,0,-0.3739577120123647,-0.004425957213915414,0.9675743614357466,0,0,-0.27093228051997187,1,0,0,0,0,0,-0.020855150393578867,1,0,0,0.054980162799536915,-0.9090638984046006,0
0.3773593263107555,1,-1.1367864376227783,1.378685672134612,1.215543865966245,0,0,0.45914926395666855,1,0,1,0,0,0,-0.02468778047649859,0,0,0,2.183176695884389,-0.9090638984046006,0
-0.9884150675402774,0,-0.5646648934149681,-1.3875375865624426,-0.3269722412061958,0,0,1.3686515616931476,0,1,1,0,0,0,-0.03290839332424414,1,0,0,-1.202590515841512,-0.9090638984046006,0
0.3463189991777775,0,1.6284676927149706,1.03290776479748,0.03560054743720522,1,1,-0.012031099781775616,0,1,0,0,0,0,-0.028494552070813486,0,1,0,0.054980162799536915,0.2401951387693571,0
-0.4917698334126291,0,-1.23214002832408,-0.35020386455104724,0.5237736209156963,1,1,-0.1260627762252652,1,0,0,0,0,0,-0.024949787975875815,0,0,0,0.17776073201597087,0.2401951387693571,0
1.0395529718142866,1,-0.27860412131106305,0.3413519501232164,1.496059620393335,1,1,-1.2577791147705282,1,0,1,0,0,0,0.020672652163037323,1,0,0,0.3210047294351434,1.389454175943315,0
-0.7193988990544679,1,-0.4693113027136664,-1.3875375865624426,0.4030361211700456,1,0,0.17982435403694502,1,0,0,0,0,0,-0.027308466326667107,1,0,0,-1.2125486546995292,-0.9090638984046006,0
0.8740045604384039,0,0.38887101359804876,1.7244635794717436,0.748371754269159,1,1,1.6794825587635858,1,0,1,0,0,0,-0.030022428113519135,1,0,0,1.0572122510546127,1.389454175943315,0
0.10834315782494601,1,-0.3739577120123647,-0.004425957213915414,1.1898468010272087,0,1,0.23590979377262114,1,0,1,0,0,0,-0.023562392018705743,1,0,0,0.054980162799536915,1.389454175943315,0
0.25319801777884343,1,-1.7089079818305883,1.03290776479748,0.35079127235539426,1,0,-1.4239372771449408,0,0,0,0,0,0,0.014082013183572604,0,0,0,2.7152258291556017,-0.9090638984046006,0
0.9050448875713819,0,1.8191748741175742,-1.0417596792253108,0.9177050506915502,1,0,-1.2470761847980885,1,0,0,0,1,0,0.007707633404729712,0,1,0,-1.155890278438396,-0.9090638984046006,1
1.6810530658958325,0,-0.9460792562201749,0.3413519501232164,-1.2258476714090278,1,0,-1.150045386625037,0,0,0,0,0,1,-0.03580390433705983,0,0,0,0.7704945144401338,-0.9090638984046006,0
0.0669560549809753,1,-0.18325053060976135,-1.7333154938995745,1.396302407458702,0,1,-0.971813693237685,0,1,0,0,0,0,-0.0016383021627518015,1,0,0,-1.541167237014102,0.2401951387693571,0
-0.4814230577016364,1,-1.3274936190253817,-0.004425957213915414,1.3029230222109995,1,1,-0.7244854141803299,1,0,1,0,0,0,-0.010875989156560987,0,0,0,0.6934391227249928,1.389454175943315,0
-1.3608989931360136,0,-0.27860412131106305,1.378685672134612,-1.2258476714090278,0,1,0.7907154272123808,0,0,1,0,0,1,-0.03580390433705983,1,0,0,1.2520907126597662,1.389454175943315,0
0.8740045604384039,1,-1.7089079818305883,-1.3875375865624426,1.638488209226516,1,0,-1.3511643089326582,0,0,1,0,0,0,0.03788419060233501,0,0,0,-1.0091181037428891,-0.9090638984046006,0
0.13938348495792402,0,1.533114102013669,1.03290776479748,-1.2258476714090278,1,1,0.6794126066593463,0,0,1,0,0,1,-0.03580390433705983,0,1,0,0.08400102461433037,1.389454175943315,0
0.2842383449118215,1,-0.6600184841162697,1.378685672134612,-1.2258476714090278,1,1,0.836765674605092,0,0,0,0,0,1,-0.03580390433705983,1,0,0,1.6012479563689999,0.2401951387693571,0
1.1016336260802426,0,-0.5646648934149681,-0.004425957213915414,0.012298092828129055,0,1,1.637163817045588,0,1,0,0,0,0,-0.03213258114396843,1,0,0,0.1517163688488485,0.2401951387693571,0
-2.426616891368259,1,0.1981638321954454,1.7244635794717436,0.732499307041558,1,0,-0.03110248637360859,1,0,1,0,0,0,-0.024329829049517235,1,0,0,1.183962469984794,-0.9090638984046006,0
0.1497302606689167,1,-0.4693113027136664,-1.3875375865624426,0.32310091589144596,0,0,1.240243007195046,0,0,1,0,0,0,-0.030599389407720806,1,0,0,-1.2125486546995292,-0.9090638984046006,0
1.308569140300096,1,-0.6600184841162697,-1.0417596792253108,-1.2258476714090278,1,0,0.6324023125342576,0,0,0,0,0,1,-0.03580390433705983,1,0,0,-0.8428527495956349,-0.9090638984046006,1
-1.1125763760721894,1,-0.27860412131106305,-0.695981771888179,-1.2258476714090278,0,0,-1.2880145876351567,0,0,1,0,0,1,-0.03580390433705983,1,0,0,-0.6100812537894793,-0.9090638984046006,0
-1.4954070773789185,1,-0.4693113027136664,-0.35020386455104724,0.22152238230962296,1,1,1.0284733219172884,0,0,0,0,0,0,-0.03056875658422735,1,0,0,-0.22669290775581108,0.2401951387693571,0
-1.6299151616218233,1,0.6749317857019538,-0.35020386455104724,-1.2258476714090278,1,0,-1.7072969569127634,0,0,1,0,0,1,-0.03580390433705983,0,1,0,-0.5695992545188435,-0.9090638984046006,0
0.01522217642601194,1,3.440185916039703,1.7244635794717436,-1.2258476714090278,1,1,0.25362744665469866,0,1,1,0,0,1,-0.03580390433705983,0,0,1,-0.05142966385470562,1.389454175943315,0
1.029206196103294,0,-1.6135543911292867,-0.695981771888179,0.7243601000944535,1,0,0.4965100537758168,0,1,0,0,0,0,-0.027072537689066645,0,0,0,-0.0175719917374467,-0.9090638984046006,1
0.8119239061724478,0,-0.8507256655188732,1.378685672134612,-1.2258476714090278,1,0,0.9003869856034099,0,0,1,0,0,1,-0.03580390433705983,0,0,0,1.81074230259454,-0.9090638984046006,0
-0.0468584778399441,1,0.6749317857019538,-0.35020386455104724,-1.2258476714090278,1,0,-0.11892024415998563,0,0,0,1,0,1,-0.03580390433705983,0,1,0,-0.5695992545188435,-0.9090638984046006,1
-0.1606730106608635,1,-1.0414328469214764,-0.695981771888179,0.0823437706045412,1,1,0.9859758212713994,1,0,1,0,0,0,-0.030998412317964238,0,0,0,-0.34405668715387283,1.389454175943315,0
-0.036511702128951426,1,0.48422460429935044,-0.004425957213915414,-1.2258476714090278,1,1,1.2887854461777652,0,1,0,1,0,1,-0.03580390433705983,1,0,0,-0.2715045326168892,2.5387132131172727,1
1.629319187340869,0,0.5795781950006521,0.6871298574603482,0.6753929553061733,1,0,0.8180172017575125,0,0,1,0,0,0,-0.028361431239710806,1,0,0,0.1968599316718605,-0.9090638984046006,0
-1.3091651145810503,1,-0.27860412131106305,1.7244635794717436,-1.2258476714090278,1,0,0.16561858374988617,0,0,1,0,0,1,-0.03580390433705983,1,0,0,1.5624527070679741,-0.9090638984046006,0
1.2257949346121548,0,-0.9460792562201749,1.03290776479748,-1.2258476714090278,1,1,1.2554922914181668,0,0,1,0,0,1,-0.03580390433705983,0,0,0,1.5410484315915458,1.389454175943315,0
0.8222706818834405,0,0.2935174228967471,-0.35020386455104724,-1.2258476714090278,0,1,-0.24532002128941735,0,1,1,0,0,1,-0.03580390433705983,1,0,0,-0.47706897047167607,1.389454175943315,0
-1.4022860959799843,0,-0.3739577120123647,1.7244635794717436,1.5993141087452802,0,1,0.3684301513922223,0,1,0,0,0,0,-0.022387048061671255,1,0,0,1.6511275626131758,0.2401951387693571,0
1.2671820374561256,0,0.1981638321954454,1.378685672134612,0.4221788999539574,0,1,-0.6172224062856171,0,1,0,0,0,0,-0.02110948903442441,1,0,0,0.9114494992849043,0.2401951387693571,0
1.691399841606825,0,-0.9460792562201749,1.03290776479748,0.3301666270892652,1,1,1.6899655178763158,1,0,1,0,0,0,-0.031261061340887436,0,0,0,1.5410484315915458,1.389454175943315,0
0.615335167663587,0,-1.6135543911292867,1.03290776479748,-1.2258476714090278,0,0,-0.007741581072431441,0,1,1,0,0,1,-0.03580390433705983,0,0,0,2.521753417056979,-0.9090638984046006,0
-2.4576572185012373,0,-0.4693113027136664,1.378685672134612,-1.2258476714090278,0,0,-1.626846397081583,0,0,1,0,0,1,-0.03580390433705983,1,0,0,1.4164000038170528,-0.9090638984046006,0
0.1497302606689167,1,0.10281024149414371,0.3413519501232164,-1.2258476714090278,1,1,1.0739062597827504,0,0,0,0,0,1,-0.03580390433705983,1,0,0,0.1347875327902189,0.2401951387693571,0
-0.2848343191927756,1,0.48422460429935044,0.3413519501232164,-1.2258476714090278,0,0,1.1663183654619271,0,0,1,0,0,1,-0.03580390433705983,1,0,0,-0.0175719917374467,-0.9090638984046006,0
0.9050448875713819,0,-0.7553720748175714,1.378685672134612,0.09917992788595736,1,0,-1.0106403758215394,0,0,0,0,0,0,-0.01762083525857745,1,0,0,1.7026161884136162,-0.9090638984046006,0
-1.2677780117370796,0,-0.27860412131106305,0.6871298574603482,-1.2258476714090278,1,0,-0.6877989698109479,0,1,1,0,0,1,-0.03580390433705983,1,0,0,0.6313667238433511,-0.9090638984046006,0
0.20146413922388007,1,2.4866500090266856,-1.3875375865624426,-1.2258476714090278,1,1,1.3487854977662366,0,1,0,0,0,1,-0.03580390433705983,0,0,1,-1.3692744401110948,0.2401951387693571,1
-0.29518109490376826,1,0.6749317857019538,-0.35020386455104724,0.4902272794282505,1,1,-1.2016781988241692,0,1,1,0,0,0,-0.0039047491023512723,0,1,0,-0.5695992545188435,1.389454175943315,1
-0.7090521233434752,0,-0.6600184841162697,-1.3875375865624426,0.19958127032437928,1,1,-1.5656310282294663,1,0,0,0,0,0,0.0458491588744228,1,0,0,-1.1920099933048685,0.2401951387693571,0
1.3913433459880375,1,-0.27860412131106305,-1.0417596792253108,0.37376757529982507,0,1,-1.0974845234549402,1,0,0,0,0,0,-0.01088791231887897,1,0,0,-0.9204432481976869,0.2401951387693571,0
-0.4710762819906437,0,-0.5646648934149681,-0.004425957213915414,1.1797059684586013,0,0,-0.49084714764726767,0,1,0,0,0,0,-0.016524231722659714,1,0,0,0.1517163688488485,-0.9090638984046006,0
-1.7747700215757207,0,-0.3739577120123647,1.378685672134612,0.26201118652800254,1,0,-0.011135566242245735,1,0,0,0,0,0,-0.027187099779674623,1,0,0,1.331898082650448,-0.9090638984046006,1
0.35666577488877016,0,-0.8507256655188732,-0.695981771888179,0.22519563538186405,0,1,-0.6435210093764677,1,0,0,0,0,0,-0.022555683905047436,0,0,0,-0.42386405714455466,0.2401951387693571,0
-1.1643102546271529,0,0.0074566507928420294,0.6871298574603482,0.505963175688639,1,0,-1.2669448570751147,1,0,1,0,0,0,0.0008247869962416036,1,0,0,0.4642487268543163,-0.9090638984046006,0
-0.9159876375633287,0,0.2935174228967471,-1.0417596792253108,0.3806832727590162,0,0,-0.2311490290038934,0,0,0,0,0,0,-0.02514356540631207,1,0,0,-1.0091181037428891,-0.9090638984046006,0
0.25319801777884343,0,-0.27860412131106305,1.378685672134612,0.4760798299237842,0,1,-1.3406210099872649,0,1,0,0,0,0,0.006825490642128456,1,0,0,1.2520907126597662,0.2401951387693571,0
0.7291497004845064,0,-1.0414328469214764,1.378685672134612,1.2499486194025073,0,1,0.021052865298588744,1,0,1,0,0,0,-0.02172755240410714,0,0,0,2.050164412566586,1.389454175943315,1
-0.23310044063781224,1,-0.8507256655188732,1.378685672134612,0.8953608569192877,1,1,-0.45074219961698886,1,0,1,0,0,0,-0.019331808381960486,0,0,0,1.81074230259454,1.389454175943315,0
0.18077058780189473,1,-0.18325053060976135,0.3413519501232164,1.4645333357025436,1,0,0.27036505545351586,1,0,0,0,0,0,-0.022404027357586724,1,0,0,0.2706757573689478,-0.9090638984046006,0
-1.4954070773789185,1,0.1981638321954454,-1.3875375865624426,-1.2258476714090278,1,0,-1.1880850430341514,0,0,1,0,0,1,-0.03580390433705983,1,0,0,-1.2686542663142126,-0.9090638984046006,0
-1.3091651145810503,1,-0.7553720748175714,1.03290776479748,0.5021732452641317,1,0,1.7325557018962958,1,0,0,0,0,0,-0.030820749280403605,1,0,0,1.3421958078105363,-0.9090638984046006,1
0.5015206348426676,0,-0.4693113027136664,-0.35020386455104724,1.74195313351737,1,0,0.3607216073519582,1,0,1,0,0,0,-0.021657940139265745,1,0,0,-0.22669290775581108,-0.9090638984046006,0
1.8362547015607225,0,-0.4693113027136664,1.03290776479748,0.8485945547152395,0,0,-1.0773958803182044,0,0,1,0,0,0,-0.004470826104403269,1,0,0,1.08778142150248,-0.9090638984046006,0
0.24285124206785078,0,0.0074566507928420294,0.3413519501232164,0.7005053513151716,0,0,0.0007079082905388136,0,1,0,0,0,0,-0.024723484250156285,1,0,0,0.17776073201597087,-0.9090638984046006,0
0.05660927926998263,1,0.0074566507928420294,0.3413519501232164,-1.2258476714090278,1,0,0.712594993484055,0,0,1,0,0,1,-0.03580390433705983,1,0,0,0.17776073201597087,-0.9090638984046006,0
0.3463189991777775,1,0.8656389671045572,1.7244635794717436,0.7997291820680158,1,1,1.7048023350012298,1,0,0,0,0,0,-0.029915622719577657,0,1,0,0.786547721047455,0.2401951387693571,0
-0.26414076777079026,1,-1.0414328469214764,-0.695981771888179,-1.2258476714090278,0,0,1.4529583063345444,0,0,0,0,0,1,-0.03580390433705983,0,0,0,-0.34405668715387283,-0.9090638984046006,0
-2.2610684799923764,0,0.2935174228967471,1.378685672134612,1.2199444292370911,1,0,0.17693308487932127,0,0,0,0,0,0,-0.023028648834762036,1,0,0,0.8530538627063564,-0.9090638984046006,1
-1.0504957218062334,1,1.247053329909764,-1.3875375865624426,-1.2258476714090278,0,1,-1.5902969780382497,0,0,0,0,0,1,-0.03580390433705983,0,1,0,-1.326301240885343,0.2401951387693571,1
-0.26414076777079026,0,1.6284676927149706,-1.7333154938995745,1.1542940257856116,1,0,-0.9262452950562433,1,0,0,0,0,0,-0.006527196188121078,0,1,0,-1.541167237014102,-0.9090638984046006,1
1.8362547015607225,1,0.1981638321954454,0.6871298574603482,-1.2258476714090278,1,0,1.2396363049582653,0,0,1,0,0,1,-0.03580390433705983,1,0,0,0.36642355788512526,-0.9090638984046006,0
1.2361417103231473,0,-1.4228472097266833,1.378685672134612,0.4061458610959018,1,0,1.1679515404140175,0,0,0,0,0,0,-0.030184057207799597,0,0,0,2.6487196874967003,-0.9090638984046006,0
1.1119804017912354,1,-0.4693113027136664,-0.695981771888179,-1.2258476714090278,1,1,0.4196995334753119,0,0,1,0,0,1,-0.03580390433705983,1,0,0,-0.5553114900703837,1.389454175943315,0
1.4948111030979643,1,-0.5646648934149681,1.378685672134612,0.871498735669945,1,1,0.2581391967938526,1,0,0,0,0,0,-0.02529383075666107,1,0,0,1.5060232535392086,0.2401951387693571,0
0.3773593263107555,0,-0.08789693990845966,1.378685672134612,0.7386090011977995,1,1,-1.1212664164647004,0,0,0,0,0,0,-0.004029836071354379,1,0,0,1.1050771363611416,0.2401951387693571,0
0.36701255059976284,0,-1.3274936190253817,-1.3875375865624426,-1.2258476714090278,0,1,-1.4542572605533,0,0,1,0,0,1,-0.03580390433705983,0,0,0,-1.094245965066283,1.389454175943315,0
1.4327304488320083,0,0.0074566507928420294,0.6871298574603482,0.7747916418163288,1,1,0.42291510749725103,1,0,1,0,0,0,-0.026542039854847963,1,0,0,0.4642487268543163,1.389454175943315,0
